Site ID,Location,Number of private cycles,Number of cycle hire bikes,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
INNCY518,Lilestone Street,65.0,24.5,89.5,527190.9015,182262.3372,51.52496067,-0.167989374,POINT (-0.1679893744116687 51.52496066855493),E01033601,Westminster 009G,24,,,,,,,10,10,,,,,43,,,,,,,,,,3,,,,,,,,,,,,,,,,8,,,,,,,,9,,,,,,,,,,,,2,,2,0,,11,10,,,,,,,,,48,,,20,,,0,,,,,,17,,,,2,37,,1,,,1.0,,24.0,,,,,,,1.0,,,
INNCY519,Grand Union Canal (Great Western Road),354.5,5.5,360.0,524879.86,181938.82,51.52256849,-0.201398815,POINT (-0.2013988148970228 51.52256849108152),E01004755,Westminster 010B,12,,,,,,,4,10,,,,,34,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,1,,2,5,,6,2,,,,,,,,,46,,,26,,,2,,,,,,18,,,,2,45,,1,,,3.0,,,,,,,,,,,,
INNCY519,Grand Union Canal (Great Western Road),354.5,5.5,360.0,524879.86,181938.82,51.52256849,-0.201398815,POINT (-0.2013988148970228 51.52256849108152),E01004755,Westminster 010B,12,,,,,,,4,10,,,,,34,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,1,,2,5,,6,2,,,,,,,,,46,,,26,,,2,,,,,,18,,,,2,45,,1,,,3.0,,,,,,,,,,,,
INNCY520,Broad Walk (Kensington Gardens),641.5,441.0,1082.5,526124.81,179675.36,51.50195057,-0.184272982,POINT (-0.1842729816352878 51.50195057443582),E01004688,Westminster 019B,6,,,,,,,5,24,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,7,3,,5,9,,,,,,,,,37,,,12,,,1,,,,,,5,,,,1,28,,3,,,16.0,5.0,,1.0,,,,,,,,,
INNCY520,Broad Walk (Kensington Gardens),641.5,441.0,1082.5,526124.81,179675.36,51.50195057,-0.184272982,POINT (-0.1842729816352878 51.50195057443582),E01004688,Westminster 019B,6,,,,,,,5,24,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,7,3,,5,9,,,,,,,,,37,,,12,,,1,,,,,,5,,,,1,28,,3,,,16.0,5.0,,1.0,,,,,,,,,
INNCY521,Grand Union Canal (Regent's Park),235.5,17.0,252.5,528081.2939,183619.9086,51.53695978,-0.154668598,POINT (-0.1546685983181859 51.53695978211056),E01004730,Westminster 001D,2,,,,,,,1,18,,,,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,0,,1,1,,7,3,,,,,,,,,39,,,7,,,7,,,,,,3,,,,0,15,,0,,,2.0,,6.0,2.0,,,,,,,,,
INNCY521,Grand Union Canal (Regent's Park),235.5,17.0,252.5,528081.2939,183619.9086,51.53695978,-0.154668598,POINT (-0.1546685983181859 51.53695978211056),E01004730,Westminster 001D,2,,,,,,,1,18,,,,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,0,,1,1,,7,3,,,,,,,,,39,,,7,,,7,,,,,,3,,,,0,15,,0,,,2.0,,6.0,2.0,,,,,,,,,
INNCY522,Thames Path (North Hammersmith),731.5,19.5,751.0,522859.0,178248.0,51.48984126,-0.231796568,POINT (-0.2317965683749988 51.48984126313512),0,0,19,,,,,,,16,18,,,,,36,,,,,,,,,,2,,,,,,,,,,,,,,,,9,,,,,,,,3,,,,,,,,,,,,0,,1,1,,4,4,,,,,,,,,20,,,22,,,2,,,,,,11,,,,2,35,,0,,,,,,,,,,,,,,,
INNCY523,Kensington Gardens (north),17.5,9.5,27.0,526194.9311,180576.6297,51.51003459,-0.182941084,POINT (-0.1829410837079332 51.51003458622554),E01004688,Westminster 019B,9,,,,,,,3,19,,,,,21,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,12,,,,,,,,,,,,0,,3,5,,7,11,,,,,,,,,57,,,8,,,0,,,,,,19,,,,3,20,,2,,,9.0,1.0,3.0,,,,,,,,,,
INNCY524,Paddington Canal towpath,674.0,52.5,726.5,526508.2269,181549.1813,51.51870481,-0.178080284,POINT (-0.1780802839394556 51.51870481412783),E01033593,Westminster 015F,14,,,,,,,13,28,,,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,12,,,,,,,,,,,,2,,1,3,,13,23,,,,,,,,,60,,,11,,,0,,,,,,31,,,,3,40,,1,,,16.0,,3.0,,1.0,,1.0,,,,,,
INNCY525,Hampstead Heath (Spaniards Road),36.0,0.0,36.0,526345.692,186518.9288,51.56340357,-0.17863924,POINT (-0.1786392404133004 51.56340357461163),E01000899,Camden 002E,0,,,,,,,0,2,,,,,8,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,3,1,,3,3,,,,,,,,,7,,,7,,,0,,,,,,0,,,,0,10,,1,,,3.0,,6.0,,,,,,,,,,
INNCY526,Wormwood Scrubs (Baybrook Street),50.0,2.5,52.5,521990.197,181354.647,51.51794934,-0.243230583,POINT (-0.2432305829930996 51.517949335092034),E01001876,Hammersmith and Fulham 001C,3,,,,,,,1,0,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,0,0,,2,3,,,,,,,,,9,,,9,,,0,,,,,,4,,,,1,27,,1,,,5.0,,22.0,,,,1.0,,,,,,
INNCY526,Wormwood Scrubs (Baybrook Street),50.0,2.5,52.5,521990.197,181354.647,51.51794934,-0.243230583,POINT (-0.2432305829930996 51.517949335092034),E01001876,Hammersmith and Fulham 001C,3,,,,,,,1,0,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,0,0,,2,3,,,,,,,,,9,,,9,,,0,,,,,,4,,,,1,27,,1,,,5.0,,22.0,,,,1.0,,,,,,
INNCY527,Holland Walk,256.0,31.0,287.0,525134.5338,179367.1359,51.49940046,-0.198641809,POINT (-0.1986418094412074 51.49940045938338),E01002865,Kensington and Chelsea 011E,16,,,,,,,14,15,,,,,26,,,,,,,,,,1,,,,,,,,,,,,,,,,11,,,,,,,,6,,,,,,,,,,,,0,,2,1,,9,12,,,,,,,,,57,,,24,,,1,,,,,,15,,,,1,26,,2,,,2.0,,,,,1.0,,,,,,,
INNCY528,Hampstead Heath (Gordon House Road),124.0,0.0,124.0,528368.1066,185715.3388,51.5557257,-0.149771778,POINT (-0.14977177802187 51.555725704061466),E01000912,Camden 001D,6,,,,,,,0,7,,,,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,0,0,,1,5,,,,,,,,,19,,,16,,,1,,,,,,9,,,,4,31,,1,,,3.0,,6.0,,,,,,,,,,
INNCY529,Grand Union Canal (Ladbroke Grove),439.0,1.0,440.0,523821.871,182354.991,51.52654136,-0.216494353,POINT (-0.2164943526126911 51.52654136088501),E01002852,Kensington and Chelsea 001A,6,,,,,,,2,4,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,2,1,,8,2,,,,,,,,,20,,,17,,,1,,,,,,4,,,,1,34,,1,,,6.0,3.0,15.0,,1.0,,2.0,3.0,,,,,
INNCY529,Grand Union Canal (Ladbroke Grove),439.0,1.0,440.0,523821.871,182354.991,51.52654136,-0.216494353,POINT (-0.2164943526126911 51.52654136088501),E01002852,Kensington and Chelsea 001A,6,,,,,,,2,4,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,2,1,,8,2,,,,,,,,,20,,,17,,,1,,,,,,4,,,,1,34,,1,,,6.0,3.0,15.0,,1.0,,2.0,3.0,,,,,
INNCY530,Hackney Marsh (east),76.5,5.0,81.5,536928.29,185862.16,51.55503415,-0.026316216,POINT (-0.0263162158415847 51.55503415475532),E01001786,Hackney 013A,1,,,,,,,0,0,,,,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,0,0,,1,4,,,,,,,,,1,,,2,,,0,,,,,,1,,,,0,14,,0,,,,,4.0,,1.0,,1.0,,1.0,,,,
INNCY531,Finsbury Park (Oxford Road entrance),322.5,1.0,323.5,531344.4994,187353.7098,51.56976437,-0.106252682,POINT (-0.1062526815551931 51.569764368224384),E01002065,Haringey 036D,3,,,,,,,8,9,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,1,,0,1,,6,9,,,,,,,,,50,,,9,,,0,,,,,,11,,,,2,34,,0,,,1.0,,14.0,,,,1.0,,,,,,
INNCY532,Hertford Union Canal,186.5,9.5,196.0,535991.3911,183381.6668,51.53297053,-0.040779387,POINT (-0.0407793871821032 51.532970534099896),E01004234,Tower Hamlets 003E,4,,,,,,,1,4,,,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,0,,0,0,,10,3,,,,,,,,,25,,,11,,,0,,,,,,6,,,,0,20,,0,,,,,1.0,,,,,,,,,,
INNCY533,Thames Path (Fulford Street),210.0,2.0,212.0,534835.401,179745.148,51.5005688,-0.0588251,POINT (-0.0588251001396677 51.50056880166497),E01004034,Southwark 007D,8,,,,,,,2,7,,,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,3,0,,8,6,,,,,,,,,14,,,11,,,0,,,,,,8,,,,6,34,,0,,,51.0,,,,,,,,,,,3.0,
INNCY533,Thames Path (Fulford Street),210.0,2.0,212.0,534835.401,179745.148,51.5005688,-0.0588251,POINT (-0.0588251001396677 51.50056880166497),E01004034,Southwark 007D,8,,,,,,,2,7,,,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,3,0,,8,6,,,,,,,,,14,,,11,,,0,,,,,,8,,,,6,34,,0,,,51.0,,,,,,,,,,,3.0,
INNCY534,Hackney Cut,843.0,2.0,845.0,536706.2379,185429.7106,51.55120194,-0.029685028,POINT (-0.0296850281953898 51.55120194136938),E01001846,Hackney 018A,1,,,,,,,0,4,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,0,0,,2,3,,,,,,,,,10,,,9,,,0,,,,,,2,,,,0,29,,2,,,,,,,,2.0,,,,,,,
INNCY535,Hamlets Way,123.0,5.5,128.5,536725.2923,182376.5545,51.5237614,-0.030595114,POINT (-0.0305951138672858 51.52376140149086),E01004269,Tower Hamlets 014A,10,,,,,,,2,6,,,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,,,,,0,,1,2,,6,1,,,,,,,,,22,,,15,,,0,,,,,,9,,,,4,40,,1,,,1.0,,31.0,,,,1.0,,,,,,
INNCY536,Hackney Downs,493.5,0.5,494.0,534327.0431,185458.2624,51.55202944,-0.063967909,POINT (-0.0639679085873281 51.55202944401731),E01033713,Hackney 010G,10,,,,,,,0,13,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,0,,0,2,,2,4,,,,,,,,,35,,,15,,,1,,,,,,18,,,,5,39,,0,,,3.0,,31.0,,,,2.0,,,,,,
INNCY537,Thames Path (Westferry Circus),627.5,57.0,684.5,536995.1779,180235.5474,51.50445674,-0.027538687,POINT (-0.0275386872930739 51.504456738727065),E01004277,Tower Hamlets 033A,31,,,,,,,20,25,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,14,,,,,,,,6,,,,,,,,,,,,2,,1,1,,8,14,,,,,,,,,60,,,7,,,5,,,,,,6,,,,7,20,,3,,,,,,,,,,,,,,,
INNCY538,Gillespie Park,13.5,0.0,13.5,531349.5042,186023.1107,51.55780584,-0.106677272,POINT (-0.1066772717442454 51.55780583898039),E01033494,Islington 006G,8,,,,,,,8,11,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,6,,,,,,,,,,,,0,,2,1,,5,10,,,,,,,,,56,,,12,,,3,,,,,,18,,,,4,29,,2,,,6.0,,18.0,,,,,,,,,,
INNCY539,Pepper Street,236.5,17.5,254.0,537754.0,179345.0,51.49626993,-0.016959871,POINT (-0.0169598714749497 51.49626993406552),E01004215,Tower Hamlets 028A,37,,,,,,,10,9,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,0,,0,2,,5,11,,,,,,,,,34,,,13,,,4,,,,,,11,,,,0,34,,3,,,,,,,,,,,,,,2.0,
INNCY540,Bow Creek,157.0,0.0,157.0,539059.54,181305.76,51.51356991,0.00260734,POINT (0.0026073398384857 51.51356990812104),E01032778,Tower Hamlets 028G,3,,,,,,,0,3,,,,,29,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,0,,0,2,,3,9,,,,,,,,,14,,,6,,,1,,,,,,9,,,,5,31,,3,,,,,4.0,,,,,,,,,,
INNCY541,Highbury Fields,88.5,0.0,88.5,531527.0616,185055.0478,51.54906505,-0.104479198,POINT (-0.1044791984448199 51.54906504972071),E01002740,Islington 013B,6,,,,,,,6,16,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,7,,,,,,,,,,,,0,,2,1,,6,8,,,,,,,,,39,,,13,,,0,,,,,,14,,,,5,35,,3,,,5.0,,9.0,,,,,,,,,1.0,
INNCY542,Three Mills Green,137.5,4.0,141.5,538360.7001,183141.1556,51.53023417,-0.006737063,POINT (-0.0067370631726165 51.53023417089051),E01033586,Newham 013H,6,,,,,,,3,0,,,,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,2,3,,4,0,,,,,,,,,3,,,8,,,0,,,,,,2,,,,2,13,,1,,,,,,,,,,,,,,1.0,
INNCY543,Haggerston Park,106.5,8.5,115.0,534133.4408,183260.9314,51.53232963,-0.067595259,POINT (-0.0675952587239078 51.53232963241463),E01001774,Hackney 024B,11,,,,,,,8,19,,,,,46,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,6,,,,,,,,,,,,0,,2,4,,6,1,,,,,,,,,34,,,19,,,6,,,,,,16,,,,5,36,,0,,,1.0,,8.0,,,,,,,,,,
INNCY544,Limehouse towpath,467.5,46.5,514.0,536376.4272,181173.4489,51.51303439,-0.036085716,POINT (-0.0360857159367534 51.5130343883507),E01004254,Tower Hamlets 023B,3,,,,,,,3,3,,,,,25,,,,,,,,,,1,,,,,,,,,,,,,,,,8,,,,,,,,7,,,,,,,,,,,,0,,4,1,,6,4,,,,,,,,,16,,,17,,,1,,,,,,11,,,,3,36,,0,,,,,10.0,,,,,,,,,,
INNCY545,Bonding Yard Walk,96.5,0.5,97.0,536409.6301,179536.8774,51.49831987,-0.036239954,POINT (-0.0362399537383648 51.49831987283117),E01004056,Southwark 008A,3,,,,,,,6,1,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,1,0,,7,2,,,,,,,,,11,,,5,,,1,,,,,,5,,,,0,16,,0,,,1.0,,17.0,,,,1.0,,,,,,
INNCY546,North Millfields Recreation Ground,318.5,3.0,321.5,535133.4101,186638.5145,51.56244302,-0.051891565,POINT (-0.0518915653857113 51.56244301621531),E01033705,Hackney 028D,3,,,,,,,1,1,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,0,2,,6,3,,,,,,,,,12,,,10,,,0,,,,,,7,,,,1,35,,0,,,5.0,,6.0,1.0,,,1.0,,,,,,
INNCY547,Victoria Park (Bonner Hall bridge),1265.0,43.0,1308.0,535409.1167,183436.771,51.53360554,-0.049147732,POINT (-0.0491477324876795 51.533605535868936),E01004201,Tower Hamlets 002D,5,,,,,,,5,18,,,,,35,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,0,,4,3,,9,2,,,,,,,,,40,,,14,,,0,,,,,,11,,,,2,38,,0,,,2.0,,10.0,,,,,4.0,,2.0,,,
INNCY548,Clissold Park,212.5,0.0,212.5,532496.0459,186080.9441,51.55805766,-0.090126476,POINT (-0.0901264759597075 51.55805766112181),E01001806,Hackney 008D,4,,,,,,,1,8,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,0,,1,0,,5,1,,,,,,,,,34,,,14,,,0,,,,,,12,,,,0,36,,0,,,8.0,1.0,17.0,,1.0,,,,,,,,
INNCY549,Mile End Park (south),135.5,30.5,166.0,536441.5797,181870.3394,51.51928103,-0.034877879,POINT (-0.0348778793922373 51.51928103325161),E01004270,Tower Hamlets 014B,10,,,,,,,6,6,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,0,,3,2,,8,2,,,,,,,,,18,,,18,,,1,,,,,,15,,,,2,33,,2,,,,,,,,,,,,,,,
INNCY550,Lea Rowing Club,754.0,1.0,755.0,534601.9747,187836.9315,51.57333919,-0.059094973,POINT (-0.0590949729177819 51.57333919365495),E01001823,Hackney 001D,5,,,,,,,0,0,,,,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,1,1,,4,1,,,,,,,,,2,,,8,,,0,,,,,,4,,,,0,7,,0,,,,,,,,1.0,,,,,,,
INNCY551,Well Street Common,117.5,0.0,117.5,535889.342,184443.023,51.54253259,-0.041840394,POINT (-0.0418403942567709 51.542532590792206),E01001844,Hackney 022D,3,,,,,,,1,9,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,1,0,,10,1,,,,,,,,,16,,,14,,,0,,,,,,8,,,,1,32,,0,,,1.0,,9.0,,,,,,,2.0,,,
INNCY552,Limehouse Cut,162.5,9.0,171.5,537354.1926,181583.0916,51.51647883,-0.021844761,POINT (-0.0218447605826646 51.51647882756399),E01004252,Tower Hamlets 024A,5,,,,,,,3,2,,,,,38,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,0,,2,1,,11,2,,,,,,,,,16,,,17,,,0,,,,,,10,,,,3,40,,1,,,2.0,,,,,1.0,,,,,,,
INNCY553,Adelphi Court,144.5,0.0,144.5,535731.8449,179701.0404,51.49995808,-0.045935082,POINT (-0.0459350820334469 51.499958083020886),E01004029,Southwark 001A,5,,,,,,,5,4,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,0,,,,,,,,,,,,1,,2,0,,9,7,,,,,,,,,18,,,8,,,1,,,,,,3,,,,5,31,,0,,,1.0,,2.0,,,,,,,,,2.0,
INNCY554,Leyton Marshes,89.0,0.5,89.5,535490.2563,186923.373,51.56491726,-0.046637035,POINT (-0.0466370345227743 51.56491725814008),E01004422,Waltham Forest 022A,1,,,,,,,0,0,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,0,2,,5,5,,,,,,,,,1,,,4,,,0,,,,,,1,,,,3,19,,0,,,,,,,,1.0,,,,,,,
INNCY555,Grand Regent's Canal (Shepherdes),796.0,89.5,766.5,532260.3856,183380.3172,51.53384396,-0.094538065,POINT (-0.0945380654874102 51.53384396152091),E01002800,Islington 018E,29,,,,,,,7,23,,,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,11,,,,,,,,10,,,,,,,,,,,,4,,1,2,,13,16,,,,,,,,,37,,,17,,,6,,,,,,14,,,,0,37,,2,,,1.0,,3.0,,1.0,,2.0,,,,,,
INNCY556,Queen Elizabeth Park (Greenway),328.0,16.5,344.5,537485.025,183807.905,51.53643931,-0.019092862,POINT (-0.0190928623024405 51.53643930961594),E01033579,Newham 013F,2,,,,,,,0,10,,,,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,0,,0,3,,1,2,,,,,,,,,15,,,5,,,1,,,,,,8,,,,1,28,,1,,,,,12.0,,,,2.0,,,,,,
INNCY556,Queen Elizabeth Park (Greenway),328.0,16.5,344.5,537485.025,183807.905,51.53643931,-0.019092862,POINT (-0.0190928623024405 51.53643930961594),E01033579,Newham 013F,2,,,,,,,0,10,,,,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,0,,0,3,,1,2,,,,,,,,,15,,,5,,,1,,,,,,8,,,,1,20,,1,,,,,12.0,,,,2.0,,,,,,
INNCY557,Ornamental Canal,142.5,31.5,174.0,534800.829,180533.5821,51.50766214,-0.059021818,POINT (-0.0590218178348245 51.50766214119896),E01004296,Tower Hamlets 026D,3,,,,,,,2,5,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,1,,3,1,,10,11,,,,,,,,,14,,,16,,,3,,,,,,9,,,,0,30,,0,,,,,7.0,,,,,,,,,,
INNCY558,Grand Union towpath (York Way),623.0,38.5,661.5,530363.8319,183516.2283,51.53550605,-0.121815308,POINT (-0.1218153083015052 51.53550604594287),E01002710,Islington 019D,11,,,,,,,4,27,,,,,34,,,,,,,,,,2,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,4,4,,9,12,,,,,,,,,60,,,15,,,4,,,,,,12,,,,4,36,,1,,,9.0,,13.0,,,,,,,1.0,,,
INNCY559,Ruskin Park (Northway Road),82.5,0.0,82.5,532351.0812,175803.9659,51.46573793,-0.096070848,POINT (-0.0960708476384691 51.46573793026946),E01003076,Lambeth 014C,7,,,,,,,1,3,,,,,29,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,1,,0,0,,3,7,,,,,,,,,13,,,11,,,0,,,,,,6,,,,2,36,,0,,,1.0,,22.0,,,,1.0,,,,,,
INNCY560,Crossharbour underpass,34.5,5.5,40.0,537912.0,179030.0,51.49340083,-0.014808241,POINT (-0.0148082410004463 51.4934008343858),E01004217,Tower Hamlets 030C,16,,,,,,,4,5,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,0,,0,1,,3,8,,,,,,,,,14,,,15,,,3,,,,,,9,,,,4,33,,2,,,,,1.0,,,,2.0,,,,,,
INNCY561,Kennington Park,104.0,3.5,107.5,531510.052,177784.309,51.48373035,-0.107434699,POINT (-0.1074346985683182 51.48373035121496),E01003099,Lambeth 005B,6,,,,,,,2,6,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,0,,0,0,,6,12,,,,,,,,,19,,,23,,,0,,,,,,5,,,,1,47,,2,,,1.0,,7.0,,,,,,,,,,
INNCY561,Kennington Park,104.0,3.5,107.5,531510.052,177784.309,51.48373035,-0.107434699,POINT (-0.1074346985683182 51.48373035121496),E01003099,Lambeth 005B,6,,,,,,,2,6,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,0,,0,0,,6,12,,,,,,,,,19,,,23,,,0,,,,,,5,,,,1,47,,2,,,1.0,,7.0,,,,,,,,,,
INNCY562,Southwark Park,100.5,1.0,101.5,535391.7443,178807.1462,51.49200681,-0.051174435,POINT (-0.0511744350350697 51.49200680500577),E01004035,Southwark 011D,7,,,,,,,5,2,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,1,,3,1,,7,6,,,,,,,,,20,,,8,,,1,,,,,,12,,,,4,52,,0,,,2.0,,,,,,,,,,,,
INNCY564,Peckham Rye Park,89.5,1.5,91.0,534580.6777,174920.1889,51.45727065,-0.064329288,POINT (-0.0643292880821086 51.457270649189184),E01004015,Southwark 028C,8,,,,,,,1,3,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,0,,1,1,,3,2,,,,,,,,,12,,,8,,,0,,,,,,5,,,,0,35,,0,,,3.0,,4.0,1.0,1.0,,,,,,,,
INNCY565,Surrey Canal path,1280.0,2.5,1282.5,533931.3214,177529.5719,51.48087353,-0.072682053,POINT (-0.0726820528535904 51.48087352747256),E01004007,Southwark 018E,1,,,,,,,1,1,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,1,,1,3,,5,5,,,,,,,,,11,,,18,,,0,,,,,,4,,,,0,31,,0,,,,,25.0,,,,1.0,,,,,,
INNCY566,Burgess Park,1180.5,12.0,1192.5,533045.101,177642.4096,51.48209649,-0.085394123,POINT (-0.0853941226247118 51.48209649364964),E01003970,Southwark 016C,4,,,,,,,3,2,,,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,0,,0,1,,6,2,,,,,,,,,17,,,14,,,0,,,,,,14,,,,0,33,,0,,,,1.0,7.0,1.0,,,,,,,,,
INNCY566,Burgess Park,1180.5,12.0,1192.5,533045.101,177642.4096,51.48209649,-0.085394123,POINT (-0.0853941226247118 51.48209649364964),E01003970,Southwark 016C,4,,,,,,,3,2,,,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,0,,0,1,,6,2,,,,,,,,,17,,,14,,,0,,,,,,14,,,,0,33,,0,,,,1.0,7.0,1.0,,,,,,,,,
INNCY567,Dulwich sports ground,54.5,0.0,54.5,532744.1728,173106.2681,51.44140298,-0.09142669,POINT (-0.091426690127415 51.441402979321154),E01004069,Southwark 031A,1,,,,,,,0,2,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,0,,0,0,,3,4,,,,,,,,,6,,,8,,,0,,,,,,3,,,,1,19,,0,,,,,,,,,,,,,,,
INNCY568,Island Gardens (Millwall Park),145.0,6.0,151.0,538115.995,178523.7973,51.48880231,-0.012069544,POINT (-0.0120695444430618 51.48880231476386),E01004217,Tower Hamlets 030C,4,,,,,,,0,3,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,0,,0,0,,4,8,,,,,,,,,9,,,12,,,1,,,,,,2,,,,2,18,,3,,,2.0,,3.0,,,,,,,,,,
