Site ID,Location,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
OUTCY250,Kingshill Avenue,27.5,516976.8044,189115.9154,51.58876301,-0.312872087,POINT (-0.3128720867048436 51.58876300892555),E01002173,Harrow 033D,16,,,,,,,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,9,,,6,,,0,,,,,,6,,,,0,26,,0,,,,,24.0,,,,,,,,,,
OUTCY251,Ashford Road,46.5,523689.6693,185799.4747,51.55752604,-0.217189663,POINT (-0.217189663135126 51.55752603813019),E01000556,Brent 015D,9,,,,,,,4,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,,,0,1,,4,3,,,,,,,,,28,,,7,,,0,,,,,,15,,,,2,48,,0,,,1.0,,23.0,,,,4.0,,,,,,
OUTCY252,Beechwood Avenue,6.0,525112.3381,189572.2848,51.59111842,-0.195336354,POINT (-0.1953363541936489 51.59111842431046),E01000203,Barnet 028E,6,,,,,,,0,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,1,0,,1,0,,,,,,,,,5,,,7,,,0,,,,,,3,,,,0,37,,0,,,,,20.0,,,,,,,,,,
OUTCY253,Edgwarebury Lane,24.5,519308.3428,192878.8083,51.62209267,-0.277954232,POINT (-0.2779542320936929 51.62209267015165),E01000188,Barnet 014C,13,,,,,,,4,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,9,,,10,,,0,,,,,,5,,,,0,19,,0,,,,,7.0,,,,1.0,,,,,,
OUTCY254,Shaftesbury Avenue (Brent),49.5,517983.3367,188227.8296,51.58057181,-0.298648129,POINT (-0.2986481288527421 51.58057181144828),E01000538,Brent 004B,10,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,0,,,,,,,,,3,,,4,,,0,,,,,,0,,,,0,16,,0,,,,,15.0,,,,,,,,,,
OUTCY255,Twyford Avenue,35.0,527602.6434,189606.355,51.59086664,-0.159394949,POINT (-0.1593949492656742 51.59086664228889),E01001992,Haringey 017B,8,,,,,,,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,12,,,15,,,1,,,,,,4,,,,1,20,,0,,,,,17.0,,,,,,,,,,
OUTCY256,Keppel Road,29.5,542694.8814,183638.7632,51.53362778,0.055904856,POINT (0.0559048564687853 51.53362778001133),E01003521,Newham 018B,18,,,,,,,10,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,0,0,,5,1,,,,,,,,,45,,,11,,,1,,,,,,11,,,,2,38,,1,,,1.0,,18.0,,,,,,,1.0,,,
OUTCY257,Victoria Road,15.0,540818.0334,189918.2357,51.59052419,0.031377072,POINT (0.0313770717242456 51.59052419402529),E01003764,Redbridge 009F,19,,,,,,,4,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,,,0,0,,0,5,,,,,,,,,27,,,11,,,1,,,,,,6,,,,1,34,,0,,,1.0,,28.0,,,,,,,1.0,,,
OUTCY258,Somerville Road,9.0,547383.0067,188713.0907,51.5780183,0.125571342,POINT (0.1255713416177881 51.578018296048775),E01003664,Redbridge 019D,6,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,0,,5,1,,,,,,,,,3,,,9,,,0,,,,,,8,,,,0,11,,0,,,,,20.0,,,,,,,1.0,,,
OUTCY259,Park End Road,6.0,551273.8592,189235.4912,51.58168213,0.18190399,POINT (0.1819039898363142 51.58168213015606),E01002353,Havering 013B,23,,,,,,,15,13,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,9,,,,,,,,5,,,,,,,,,,,,,,1,1,,4,13,,,,,,,,,40,,,11,,,10,,,,,,19,,,,0,35,,0,,,,,20.0,,,,,,,,,,
OUTCY260,Woodland Avenue,13.0,538233.9736,165381.3793,51.37067363,-0.015495475,POINT (-0.0154954750184146 51.37067362806932),E01000840,Bromley 030G,7,,,,,,,4,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,4,,,,,,,,,,,,,,1,0,,3,2,,,,,,,,,16,,,7,,,0,,,,,,7,,,,0,14,,0,,,,,,,,,,,,,,,
OUTCY261,Shepperton Road,17.5,544322.72,167078.2,51.38440742,0.072604961,POINT (0.0726049605173877 51.38440742327889),E01000811,Bromley 025C,5,,,,,,,3,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,0,0,,2,1,,,,,,,,,19,,,9,,,1,,,,,,4,,,,1,31,,0,,,1.0,,20.0,,,,,,,,,,
OUTCY262,Ermington Road,6.0,544426.0886,172672.8422,51.43465294,0.076365781,POINT (0.0763657807296674 51.43465293634254),E01000423,Bexley 025C,3,,,,,,,0,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,15,,,4,,,0,,,,,,3,,,,1,15,,0,,,,,15.0,,,,,,,,,,
OUTCY263,Cray Valley Road,24.5,546928.9017,168071.2893,51.39266278,0.110440697,POINT (0.1104406972538658 51.392662777817485),E01000722,Bromley 023A,7,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,0,0,,3,1,,,,,,,,,11,,,7,,,3,,,,,,6,,,,1,51,,0,,,,,14.0,,,,,,,,,,
OUTCY264,Old Manor Way,25.5,550673.4374,176181.9977,51.46455755,0.167667358,POINT (0.1676673575622214 51.46455755418504),E01000371,Bexley 014E,2,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,7,,,6,,,0,,,,,,3,,,,2,20,,0,,,,,5.0,,,,1.0,,,,,,
OUTCY265,Colborne Way,10.5,523055.7148,165442.4918,51.37471183,-0.233409522,POINT (-0.233409521592414 51.37471183467205),E01004190,Sutton 008C,13,,,,,,,6,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,0,0,,2,3,,,,,,,,,31,,,9,,,0,,,,,,9,,,,0,18,,0,,,,,8.0,,,,,,,,,,
OUTCY266,Henley Avenue,11.0,524233.2991,165706.3263,51.3768268,-0.216407423,POINT (-0.216407423141922 51.37682680010724),E01004131,Sutton 003B,8,,,,,,,4,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,10,,,8,,,0,,,,,,9,,,,0,15,,0,,,1.0,,33.0,,,,,,,,,,
OUTCY267,Beaconsfield Road,113.0,512312.9773,179982.8697,51.50762499,-0.383076062,POINT (-0.3830760615221013 51.50762499048263),E01001362,Ealing 026C,15,,,,,,,12,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,1,0,,4,8,,,,,,,,,60,,,12,,,3,,,,,,16,,,,1,18,,0,,,,,11.0,,,,,,,,,,
OUTCY268,Seymour Road,57.0,517527.5497,169701.9426,51.41416468,-0.311387471,POINT (-0.3113874709105367 51.41416468209438),E01003834,Richmond upon Thames 022A,15,,,,,,,12,13,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,2,,3,13,,,,,,,,,55,,,5,,,5,,,,,,11,,,,3,31,,1,,,1.0,,22.0,,,,1.0,,,,,,
OUTCY269,Grafton Road,80.0,521309.988,168538.5256,51.40291267,-0.257421605,POINT (-0.2574216053459128 51.40291267274685),E01002930,Kingston upon Thames 007B,0,,,,,,,5,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,0,0,,2,3,,,,,,,,,39,,,12,,,0,,,,,,11,,,,1,24,,0,,,,,,,,,,,,,,,
OUTCY270,Stanford Road,40.0,529786.9991,169354.782,51.40837376,-0.135323754,POINT (-0.1353237541917629 51.40837375619334),E01003414,Merton 017B,5,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,8,0,,,,,,,,,5,,,8,,,0,,,,,,1,,,,0,20,,0,,,1.0,,24.0,,,,,,,,,,
OUTCY271,Broadwater Lane,5.0,505137.6387,189451.7093,51.59411229,-0.483598168,POINT (-0.4835981676945274 51.59411228652153),E01002441,Hillingdon 003D,0,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,1,0,,0,0,,,,,,,,,0,,,0,,,0,,,,,,1,,,,0,12,,0,,,,,15.0,,,,4.0,,,,,,
OUTCY272,North Drive,3.0,509322.1226,187656.6131,51.57718249,-0.423772302,POINT (-0.4237723015355396 51.57718248999287),E01002434,Hillingdon 007B,10,,,,,,,11,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,2,0,,3,8,,,,,,,,,19,,,10,,,0,,,,,,5,,,,1,26,,1,,,,,20.0,,,,2.0,,,,,,
OUTCY273,Woodstock Drive,21.5,506882.1287,185742.0411,51.56044154,-0.459551599,POINT (-0.4595515992290894 51.56044154456439),E01002461,Hillingdon 013A,1,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,0,,,1,,,0,,,,,,0,,,,2,13,,0,,,,,7.0,,,,,,,,,,
OUTCY274,Somervell Road,29.0,513533.807,185570.1703,51.55759854,-0.363693222,POINT (-0.3636932224902185 51.55759853790767),E01002222,Harrow 030D,8,,,,,,,3,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,7,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,20,,,4,,,0,,,,,,10,,,,1,18,,0,,,,,33.0,,,,,,,,,,
OUTCY275,Weald Lane,11.5,514683.7045,190414.3937,51.60090408,-0.34553328,POINT (-0.3455332800620438 51.600904081289066),E01002234,Harrow 011C,14,,,,,,,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,2,0,,1,5,,,,,,,,,15,,,10,,,0,,,,,,12,,,,0,24,,0,,,2.0,,20.0,,,,1.0,,,,,,
OUTCY276,Woodfield Crescent,17.0,517625.5752,182169.2439,51.52619532,-0.305833133,POINT (-0.3058331325512294 51.526195316641136),E01001281,Ealing 013D,7,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,,,,,,,0,0,,3,1,,,,,,,,,8,,,10,,,0,,,,,,1,,,,0,17,,0,,,,,25.0,,,,2.0,,,,,,
OUTCY277,Glengall Road,13.0,519675.5613,193393.251,51.62663817,-0.272476657,POINT (-0.272476657206845 51.626638171481126),E01000187,Barnet 014B,6,,,,,,,2,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,2,,,,,,,,,4,,,8,,,0,,,,,,3,,,,0,23,,0,,,5.0,,25.0,,1.0,,1.0,,,,,,
OUTCY278,Gloucester Close,10.0,520663.5175,184281.0294,51.5445342,-0.261339897,POINT (-0.2613398974916557 51.544534204101495),E01000596,Brent 021A,2,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,0,0,,6,2,,,,,,,,,7,,,11,,,0,,,,,,6,,,,0,36,,0,,,2.0,,26.0,,1.0,,4.0,,,,,,
OUTCY279,Old Farm Avenue,1.0,529326.7021,194825.571,51.63737648,-0.132597446,POINT (-0.1325974456963361 51.63737647626655),E01001525,Enfield 020E,26,,,,,,,8,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,29,,,11,,,0,,,,,,7,,,,1,26,,0,,,,,3.0,,,,,,,,,1.0,
OUTCY280,The Chase,1.5,516250.9339,192001.1895,51.61484434,-0.322389579,POINT (-0.3223895787570708 51.6148443446591),E01002228,Harrow 003B,10,,,,,,,0,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,0,0,,2,0,,,,,,,,,10,,,4,,,0,,,,,,0,,,,0,17,,0,,,,,26.0,,,,1.0,,,,,,
OUTCY281,Gloucester Road Barnet,18.0,525793.4956,195824.595,51.64715493,-0.183266235,POINT (-0.1832662351611677 51.64715492964124),E01000268,Barnet 005B,19,,,,,,,2,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,16,,,8,,,0,,,,,,4,,,,3,35,,0,,,,,15.0,,,,1.0,,,,,,
OUTCY282,Yeading Fork,37.5,511239.6682,182113.0599,51.52698305,-0.397863192,POINT (-0.3978631921054086 51.5269830514742),E01002542,Hillingdon 020D,5,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,0,,,,,,,,,7,,,8,,,0,,,,,,2,,,,0,20,,0,,,,,18.0,,,,,,,,,,
OUTCY283,Drake Road,14.0,512953.3217,186953.8643,51.57015122,-0.371618764,POINT (-0.3716187638920918 51.57015122282957),E01002204,Harrow 032A,16,,,,,,,3,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,1,1,,3,2,,,,,,,,,24,,,5,,,0,,,,,,9,,,,1,27,,0,,,,,23.0,,,,,,,,,,
OUTCY284,Gladstone Avenue,77.5,531112.7225,190276.3732,51.59608259,-0.108504608,POINT (-0.1085046083621303 51.59608258765375),E01002026,Haringey 016A,0,,,,,,,12,9,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,1,4,,4,6,,,,,,,,,48,,,9,,,5,,,,,,16,,,,1,38,,0,,,,1.0,22.0,,,,4.0,,,,,,
OUTCY285,Constable Gardens,20.0,519391.6014,190266.486,51.5985975,-0.277640939,POINT (-0.2776409391497123 51.59859750077041),E01002125,Harrow 010B,12,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,2,,,,,,,,,23,,,8,,,0,,,,,,11,,,,1,17,,0,,,,,17.0,,,,,,,,,,
OUTCY286,Culloden Road,3.0,531646.9283,197070.2285,51.65700986,-0.098245403,POINT (-0.0982454034549957 51.657009864681406),E01001474,Enfield 010E,5,,,,,,,2,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,0,1,,,,,,,,,0,,,3,,,0,,,,,,3,,,,3,18,,0,,,,,13.0,,,,,,,,,,
OUTCY287,Bessingby Road,21.0,510656.1488,186649.5914,51.5678715,-0.404845861,POINT (-0.4048458605876942 51.56787149591744),E01002468,Hillingdon 010C,4,,,,,,,1,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,0,0,,5,2,,,,,,,,,21,,,8,,,0,,,,,,4,,,,1,18,,0,,,1.0,,26.0,,,,5.0,,,,,,
OUTCY288,Muswell Road,35.0,528792.9498,189962.0132,51.59379222,-0.142091619,POINT (-0.1420916193218818 51.5937922197324),E01001997,Haringey 014D,9,,,,,,,6,8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,4,,,,,,,,,30,,,15,,,0,,,,,,6,,,,1,0,,0,,,,,45.0,,,,1.0,,,,,,
OUTCY289,Abbots Road,22.0,520363.6611,191369.5903,51.60830461,-0.263235198,POINT (-0.2632351978648383 51.608304614926894),E01000134,Barnet 024F,7,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,11,,,12,,,0,,,,,,8,,,,1,29,,0,,,,,16.0,,,,2.0,,,,,,
OUTCY290,Upway,18.0,527051.0735,191511.9695,51.60811637,-0.166663149,POINT (-0.1666631490502444 51.60811636933732),E01000315,Barnet 022F,16,,,,,,,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,0,0,,0,5,,,,,,,,,26,,,11,,,0,,,,,,9,,,,0,49,,0,,,,,22.0,,,,,,,,,,
OUTCY291,Lydford Road,96.5,523621.9114,184813.7269,51.54868193,-0.218512689,POINT (-0.2185126889840057 51.54868193010025),E01000642,Brent 022D,8,,,,,,,3,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,,,0,0,,3,2,,,,,,,,,33,,,8,,,0,,,,,,11,,,,1,31,,0,,,,,10.0,,,,,,,,,,
OUTCY292,Kingsmead Avenue,14.0,520818.1371,187710.6676,51.57532405,-0.257933861,POINT (-0.2579338605182779 51.57532405380642),E01000629,Brent 005E,6,,,,,,,0,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,6,1,,,,,,,,,7,,,5,,,0,,,,,,2,,,,0,9,,0,,,1.0,,23.0,,,,1.0,,,,,,
OUTCY293,Avon Road,4.0,513375.1638,182343.7439,51.52863213,-0.367018976,POINT (-0.3670189763156212 51.52863212889597),E01001291,Ealing 014C,10,,,,,,,1,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,0,0,,3,0,,,,,,,,,16,,,7,,,0,,,,,,7,,,,0,33,,0,,,,,28.0,,,,,,,,,,
OUTCY294,The Fairway,28.0,516923.9123,186763.7487,51.567634,-0.314417505,POINT (-0.3144175046971403 51.56763400066024),E01000566,Brent 008C,8,,,,,,,0,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,3,1,,,,,,,,,6,,,8,,,0,,,,,,5,,,,3,13,,0,,,,,11.0,,,,,,,1.0,,,
OUTCY295,Munday Road,10.0,540182.4217,180926.7195,51.50988666,0.018627955,POINT (0.0186279552201566 51.50988665888499),E01003506,Newham 034D,13,,,,,,,1,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,,,2,1,,2,2,,,,,,,,,31,,,9,,,3,,,,,,5,,,,1,30,,0,,,1.0,,20.0,,,,,,,,,,
OUTCY296,Holgate Road,10.0,549247.2892,185020.1578,51.5443471,0.150889126,POINT (0.1508891260396346 51.54434710419444),E01000013,Barking and Dagenham 013A,10,,,,,,,7,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,4,,,,,,,,,,,,,,0,1,,2,6,,,,,,,,,16,,,8,,,1,,,,,,4,,,,2,26,,0,,,,,12.0,,,,1.0,,,,,,
OUTCY297,Epstein Road,8.0,546625.5659,180295.2703,51.50257916,0.111144685,POINT (0.1111446848612913 51.502579158328494),E01001694,Greenwich 001D,3,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,0,0,,2,0,,,,,,,,,10,,,11,,,2,,,,,,5,,,,0,34,,0,,,,,10.0,,,,,,,,,,
OUTCY298,Altmore Avenue,28.5,542805.6126,184034.27,51.53715368,0.057660492,POINT (0.0576604916252988 51.53715367550426),E01003628,Newham 015D,15,,,,,,,12,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,52,,,11,,,1,,,,,,14,,,,3,48,,1,,,,,21.0,,,,,,,1.0,,,
OUTCY299,Westrow Drive,21.0,545909.8369,184628.8398,51.54170297,0.102633166,POINT (0.1026331656205456 51.54170297127183),E01000069,Barking and Dagenham 011C,5,,,,,,,0,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,4,4,,,,,,,,,8,,,5,,,0,,,,,,6,,,,2,20,,0,,,,,23.0,,,,,,,,,,
OUTCY300,Oliver Gardens,11.5,542344.623,181666.7677,51.51599643,0.050062414,POINT (0.0500624139462461 51.51599643209548),E01003485,Newham 035C,0,,,,,,,2,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,1,0,,5,3,,,,,,,,,4,,,6,,,0,,,,,,2,,,,0,33,,0,,,1.0,,16.0,,,,2.0,,,,,,
OUTCY301,Tyberry Road,16.5,534960.1731,196994.7201,51.65554633,-0.050406136,POINT (-0.0504061356320342 51.65554633139816),E01001440,Enfield 012A,6,,,,,,,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,1,4,,,,,,,,,23,,,0,,,1,,,,,,6,,,,1,29,,1,,,2.0,,22.0,,,,,,,,,,
OUTCY302,Stockton Road,25.5,534565.3089,191938.5874,51.61020607,-0.058052387,POINT (-0.0580523866564843 51.61020606767508),E01001557,Enfield 033D,9,,,,,,,6,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,,,0,1,,4,2,,,,,,,,,16,,,10,,,0,,,,,,16,,,,3,34,,0,,,,,21.0,,,,1.0,,,,,,
OUTCY303,King Street,30.0,533705.01,190985.64,51.60184746,-0.070831944,POINT (-0.0708319438891864 51.60184745929941),E01002038,Haringey 037B,15,,,,,,,3,9,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,1,0,,3,3,,,,,,,,,35,,,19,,,0,,,,,,14,,,,0,37,,0,,,,,18.0,,2.0,,2.0,,,,,,
OUTCY304,Lincoln Avenue,27.0,550920.7892,186983.1059,51.56153933,0.175845482,POINT (0.1758454819629834 51.56153933174812),E01000037,Barking and Dagenham 003B,2,,,,,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,1,,2,4,,,,,,,,,10,,,3,,,0,,,,,,5,,,,0,23,,1,,,,,16.0,,,,2.0,,,,,,
OUTCY305,Godwin Road,38.0,540736.2424,185712.3496,51.55275174,0.028513931,POINT (0.0285139308257322 51.55275174182101),E01003543,Newham 001A,6,,,,,,,2,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,0,1,,2,2,,,,,,,,,27,,,13,,,0,,,,,,9,,,,3,18,,0,,,4.0,,31.0,,,,,,,,,,
OUTCY306,Camborne Avenue,14.0,554539.0601,191381.5768,51.60007859,0.229936058,POINT (0.2299360576611595 51.600078589987646),E01002299,Havering 002E,5,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,2,2,,,,,,,,,8,,,6,,,1,,,,,,6,,,,0,38,,1,,,1.0,,12.0,,,,,,,,,,
OUTCY307,Chester Road,28.5,533089.8799,189894.4325,51.59218715,-0.080121994,POINT (-0.0801219942622298 51.59218714630222),E01001982,Haringey 018C,6,,,,,,,4,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,0,1,,4,5,,,,,,,,,30,,,9,,,0,,,,,,16,,,,2,32,,2,,,1.0,,16.0,,,,,1.0,,,,,1.0
OUTCY308,Chalfont Road,14.5,533622.1398,193257.8298,51.62228545,-0.071162389,POINT (-0.0711623890939892 51.622285448197474),E01001428,Enfield 027C,8,,,,,,,0,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,0,0,,4,1,,,,,,,,,14,,,8,,,0,,,,,,7,,,,2,13,,0,,,,,17.0,,,,,,,,,,
OUTCY309,Wanlip Road,32.0,540687.3657,182328.4583,51.52235704,0.026458289,POINT (0.0264582885357074 51.52235703702057),E01003507,Newham 031A,6,,,,,,,1,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,0,0,,5,2,,,,,,,,,33,,,10,,,0,,,,,,9,,,,0,32,,1,,,,,25.0,,,,,,,,,,
OUTCY310,Fuller Road,29.5,546951.757,186065.1387,51.55433839,0.118246103,POINT (0.118246103419853 51.55433838670872),E01000021,Barking and Dagenham 008A,4,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,1,,,,,,,,,10,,,8,,,0,,,,,,4,,,,0,28,,0,,,,,22.0,,,,,,,,,,
OUTCY311,Primrose Road,28.0,537590.092,187083.4472,51.56584774,-0.016298874,POINT (-0.0162988738240316 51.56584774200928),E01004435,Waltham Forest 023E,15,,,,,,,4,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,,,0,0,,6,2,,,,,,,,,37,,,15,,,2,,,,,,15,,,,2,31,,0,,,,,27.0,,,,,,,,,,
OUTCY312,Epsom Road,29.0,538256.0621,188151.4415,51.57528191,-0.006276902,POINT (-0.0062769017852705 51.57528190814783),E01004364,Waltham Forest 019B,14,,,,,,,4,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,32,,,8,,,1,,,,,,16,,,,2,36,,0,,,,,42.0,,,,2.0,,,,,,
OUTCY313,Leadale Avenue,1.5,537232.7758,193508.3281,51.62366836,-0.018940149,POINT (-0.0189401485369879 51.623668362978336),E01004361,Waltham Forest 005A,8,,,,,,,0,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,6,,,,,,,,,10,,,3,,,0,,,,,,7,,,,0,18,,0,,,1.0,,24.0,,,,,,,,,,
